,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,correct_answer,part,tags,tag,type_of
331,331,862147919,8623,834,0,95,3,1,20000.0,True,3.0,2,148 32 38 92,,
332,332,862206104,8623,724,0,96,3,0,23000.0,True,1.0,2,90 100 92 102,,
333,333,862264594,8623,920,0,97,0,1,16000.0,True,0.0,2,138 41 38 29,,
334,334,862308060,8623,855,0,98,1,1,18000.0,True,1.0,2,2 107 62 38 102,,
335,335,862338736,8623,969,0,99,0,1,18000.0,True,0.0,2,69 32 138 38 81,,
336,336,0,8701,3901,0,0,2,1,0.0,False,2.0,5,89,,
337,337,17833,8701,6671,0,1,0,1,13000.0,False,0.0,5,1,,
338,338,45872,8701,4963,0,2,0,1,15000.0,False,0.0,5,8,,
339,339,74561,8701,6143,0,3,3,0,24000.0,False,0.0,5,116,,
340,340,121601,8701,8279,0,4,2,1,25000.0,False,2.0,5,8,,
341,341,141679,8701,3964,0,5,0,0,44000.0,False,1.0,5,14,,
342,342,183773,8701,4002,0,6,0,0,17000.0,False,1.0,5,64,,
343,343,1148279,8701,754,0,7,3,0,39000.0,False,1.0,2,137 88 38 81,,
344,344,1188693,8701,1110,0,8,1,1,16000.0,True,1.0,2,137 142 162 92 102,,
345,345,1230094,8701,770,0,9,0,0,18000.0,True,3.0,2,143 114 38 102,,
346,346,1266178,8701,10688,0,10,3,0,18000.0,True,0.0,2,62 137 142 81 92,,
347,347,1302498,8701,1229,0,11,0,1,18000.0,True,0.0,2,90 100 38 102,,
348,348,1359564,8701,1387,0,12,0,1,18000.0,True,0.0,2,143 141 92 29,,
349,349,1409778,8701,1336,0,13,3,1,22000.0,True,3.0,2,155 119 38 102,,
350,350,1458919,8701,10687,0,14,3,0,16000.0,True,1.0,2,62 137 142 81 92,,
351,351,1519947,8701,1185,0,15,0,1,18000.0,True,0.0,2,148 32 38 29,,
352,352,1571291,8701,498,0,16,1,1,21000.0,True,1.0,2,143 140 69 81 29,,
353,353,0,12741,5145,0,0,3,0,0.0,False,0.0,5,8,,
354,354,22273,12741,9691,0,1,3,1,13000.0,False,3.0,5,55,,
355,355,54323,12741,9697,0,2,2,0,18000.0,False,0.0,5,55,,
356,356,92046,12741,5202,0,3,3,1,29000.0,False,3.0,5,108,,
357,357,109716,12741,4787,0,4,3,1,35000.0,False,3.0,5,79,,
358,358,132679,12741,5695,0,5,3,0,15000.0,False,2.0,5,96,,
359,359,158477,12741,7858,0,6,2,1,21000.0,False,2.0,1,131 93 29,,
360,360,184033,12741,5653,0,7,3,0,23000.0,False,1.0,5,96,,
361,361,216619,12741,5889,0,8,3,1,23000.0,False,3.0,5,89,,
362,362,241650,12741,4764,0,9,2,0,30000.0,False,3.0,5,96,,
363,363,265407,12741,4503,0,10,1,0,23000.0,False,0.0,5,53,,
364,364,3080866224,12741,10073,0,11,3,1,22000.0,False,3.0,6,27,,
365,365,3080866224,12741,10070,0,11,2,0,22000.0,False,0.0,6,1,,
366,366,3080866224,12741,10072,0,11,0,1,22000.0,False,0.0,6,174,,
367,367,3080866224,12741,10071,0,11,1,1,22000.0,False,1.0,6,53,,
368,368,3080999419,12741,10948,0,12,1,0,27000.0,True,3.0,6,53,,
369,369,3080999419,12741,10947,0,12,0,1,27000.0,True,0.0,6,173,,
370,370,3080999419,12741,10950,0,12,3,0,27000.0,True,2.0,6,27,,
371,371,3080999419,12741,10949,0,12,0,0,27000.0,True,3.0,6,96,,
372,372,3081167169,12741,6585,0,13,1,0,20500.0,True,2.0,6,60 162,,
373,373,3081167169,12741,6587,0,13,1,0,20500.0,True,3.0,6,27 162,,
374,374,3081167169,12741,6588,0,13,1,1,20500.0,True,1.0,6,89 162,,
375,375,3081167169,12741,6586,0,13,0,1,20500.0,True,0.0,6,8 162,,
376,376,3081327684,12741,10910,0,14,2,1,25750.0,True,2.0,6,166,,
377,377,3081327684,12741,10908,0,14,2,0,25750.0,True,0.0,6,53,,
378,378,3081327684,12741,10909,0,14,3,1,25750.0,True,3.0,6,25,,
379,379,3081327684,12741,10907,0,14,3,1,25750.0,True,3.0,6,27,,
380,380,3081610069,12741,7802,0,15,2,1,25250.0,True,2.0,7,97 37 21,,
381,381,3081610069,12741,7801,0,15,1,1,25250.0,True,1.0,7,37 153 21,,
382,382,3081610069,12741,7800,0,15,0,1,25250.0,True,0.0,7,76 37 21,,
383,383,3081610069,12741,7803,0,15,1,0,25250.0,True,2.0,7,118 37 21,,
384,384,3082041198,12741,7684,0,16,2,1,56500.0,True,2.0,7,98 84 76 87 122,,
385,385,3082041198,12741,7685,0,16,1,1,56500.0,True,1.0,7,98 84 97 87 122,,
386,386,3082041198,12741,7686,0,16,2,0,56500.0,True,0.0,7,98 84 97 87 122,,
387,387,3082041198,12741,7688,0,16,0,1,56500.0,True,0.0,7,98 84 97 87 122,,
388,388,3082041198,12741,7687,0,16,3,1,56500.0,True,3.0,7,98 84 39 87 122,,
389,389,3082494490,12741,7491,0,17,3,0,74800.0,True,1.0,7,97 16 146 121 122,,
390,390,3082494490,12741,7490,0,17,2,1,74800.0,True,2.0,7,145 16 146 121 122,,
391,391,3082494490,12741,7492,0,17,1,0,74800.0,True,3.0,7,97 16 146 121 122,,
392,392,3082494490,12741,7493,0,17,2,0,74800.0,True,0.0,7,118 16 146 121 122,,
393,393,3082494490,12741,7489,0,17,3,1,74800.0,True,3.0,7,76 16 146 121 122,,
394,394,3082619486,12741,9014,0,18,0,0,72000.0,True,1.0,5,147,,
395,395,3082676345,12741,8724,0,19,0,0,35000.0,True,3.0,5,174,,
396,396,3082759570,12741,6246,0,20,3,0,21000.0,True,2.0,5,159,,
397,397,3082814585,12741,3734,0,21,3,1,53000.0,True,3.0,5,125,,
398,398,3082869913,12741,8722,0,22,1,0,22000.0,True,3.0,5,170,,
399,399,3082926447,12741,8553,0,23,0,1,31000.0,True,0.0,5,54,,
400,400,3082978171,12741,4853,0,24,3,1,36000.0,True,3.0,5,55,,
401,401,3083043069,12741,6120,0,25,1,1,29000.0,True,1.0,5,58,,
402,402,3083226414,12741,9477,0,26,3,1,43000.0,True,3.0,5,167,,
403,403,3083314772,12741,4074,0,27,2,0,161000.0,True,3.0,5,179,,
404,404,3083359348,12741,4240,0,28,2,1,61000.0,True,2.0,5,25,,
405,405,3083423159,12741,9245,0,29,0,0,24000.0,True,3.0,5,52,,
406,406,3083501405,12741,5703,0,30,0,0,36000.0,True,3.0,5,33,,
407,407,3083573511,12741,4190,0,31,1,0,42000.0,True,3.0,5,133,,
408,408,3083633803,12741,3859,0,32,0,0,30000.0,True,2.0,5,43,,
409,409,3083871588,12741,20307,1,33,-1,-1,0.0,False,,6,,170.0,concept
410,410,3159177703,12741,5596,0,34,0,0,30000.0,True,1.0,5,147,,
411,411,3159214551,12741,6091,0,35,1,1,22000.0,True,1.0,5,45,,
412,412,3159257387,12741,9517,0,36,3,0,18000.0,True,0.0,5,73,,
413,413,3159315075,12741,8634,0,37,1,0,17000.0,True,3.0,5,124,,
414,414,3159348247,12741,11386,0,38,1,0,24000.0,True,2.0,5,177,,
415,415,3159377952,12741,6686,0,39,3,0,14000.0,True,1.0,5,91,,
416,416,3159440050,12741,6173,0,40,0,0,15000.0,True,2.0,5,151,,
417,417,3159509087,12741,8750,0,41,1,1,43000.0,True,1.0,5,65,,
418,418,3159558868,12741,5952,0,42,0,0,45000.0,True,2.0,5,133,,
419,419,3159614374,12741,9133,0,43,0,0,22000.0,True,3.0,5,152,,
420,420,3159661767,12741,6016,0,44,3,1,23000.0,True,3.0,5,147,,
421,421,3159725263,12741,11183,0,45,1,0,19000.0,True,3.0,5,116,,
422,422,3159787449,12741,4424,0,46,1,0,36000.0,True,3.0,5,91,,
423,423,3159852215,12741,11280,0,47,0,0,33000.0,True,3.0,5,109,,
424,424,3159894546,12741,9909,0,48,1,0,49000.0,True,0.0,5,96,,
425,425,3261113618,12741,10833,0,49,3,0,29000.0,True,0.0,6,27,,
426,426,3261113618,12741,10834,0,49,0,1,29000.0,True,0.0,6,47,,
427,427,3261113618,12741,10831,0,49,3,1,29000.0,True,3.0,6,75,,
428,428,3261113618,12741,10832,0,49,0,0,29000.0,True,1.0,6,73,,
429,429,3261331345,12741,10280,0,50,0,1,41000.0,True,0.0,6,147,,
430,430,3261331345,12741,10282,0,50,0,1,41000.0,True,0.0,6,96,,
431,431,3261331345,12741,10283,0,50,0,0,41000.0,True,2.0,6,58,,
432,432,3261331345,12741,10281,0,50,2,1,41000.0,True,2.0,6,27,,
433,433,3261532571,12741,11120,0,51,2,1,37500.0,True,2.0,6,27,,
434,434,3261532571,12741,11122,0,51,0,0,37500.0,True,3.0,6,179,,
435,435,3261532571,12741,11121,0,51,0,1,37500.0,True,0.0,6,53,,
436,436,3261532571,12741,11119,0,51,2,1,37500.0,True,2.0,6,79,,
437,437,3261691905,12741,11149,0,52,3,1,40250.0,True,3.0,6,174,,
438,438,3261691905,12741,11148,0,52,0,0,40250.0,True,2.0,6,53,,
439,439,3261691905,12741,11147,0,52,1,1,40250.0,True,1.0,6,27,,
440,440,3261691905,12741,11150,0,52,0,1,40250.0,True,0.0,6,73,,
441,441,3263276452,12741,10688,1,53,-1,-1,0.0,False,,7,,39.0,concept
442,442,3264467234,12741,7484,0,54,0,1,31000.0,True,0.0,7,42 18 160 35 122,,
443,443,3264467234,12741,7485,0,54,3,0,31000.0,True,2.0,7,97 42 160 35 122,,
444,444,3264467234,12741,7488,0,54,2,1,31000.0,True,2.0,7,39 42 160 35 122,,
445,445,3264467234,12741,7486,0,54,1,1,31000.0,True,1.0,7,118 42 160 35 122,,
446,446,3264467234,12741,7487,0,54,1,0,31000.0,True,0.0,7,42 18 160 35 122,,
447,447,3265207167,12741,7766,0,55,3,0,78200.0,True,0.0,7,19 0 21,,
448,448,3265207167,12741,7765,0,55,3,1,78200.0,True,3.0,7,18 0 21,,
449,449,3265207167,12741,7764,0,55,2,1,78200.0,True,2.0,7,97 0 21,,
450,450,3265672103,12741,8148,0,56,3,1,70666.0,True,3.0,7,84 42 18 135,,
451,451,3265672103,12741,8147,0,56,1,1,70666.0,True,1.0,7,84 118 42 135,,
452,452,3265672103,12741,8146,0,56,0,1,70666.0,True,0.0,7,84 39 42 135,,
453,453,3265672103,12741,8144,0,56,3,1,70666.0,True,3.0,7,84 118 42 135,,
454,454,3265672103,12741,8145,0,56,0,1,70666.0,True,0.0,7,84 97 42 135,,
455,455,3266127691,12741,10046,0,57,1,0,64599.0,True,3.0,6,147,,
456,456,3266127691,12741,10049,0,57,1,0,64599.0,True,0.0,6,8,,
457,457,3266127691,12741,10047,0,57,2,1,64599.0,True,2.0,6,177,,
458,458,3266127691,12741,10048,0,57,2,1,64599.0,True,2.0,6,27,,
459,459,3266460209,12741,10310,0,58,2,1,48000.0,True,2.0,6,133,,
460,460,3266460209,12741,10309,0,58,1,1,48000.0,True,1.0,6,27,,
461,461,3266460209,12741,10311,0,58,3,1,48000.0,True,3.0,6,116,,
462,462,3266460209,12741,10308,0,58,2,0,48000.0,True,1.0,6,73,,
463,463,3266667982,12741,10314,0,59,1,1,27250.0,True,1.0,6,27,,
464,464,3266667982,12741,10315,0,59,0,1,27250.0,True,0.0,6,73,,
465,465,3266667982,12741,10312,0,59,2,1,27250.0,True,2.0,6,73,,
466,466,3266667982,12741,10313,0,59,2,1,27250.0,True,2.0,6,181,,
467,467,3266948965,12741,6610,0,60,1,1,33750.0,True,1.0,6,27 162,,
468,468,3266948965,12741,6611,0,60,2,0,33750.0,True,3.0,6,44 162,,
469,469,3266948965,12741,6609,0,60,2,1,33750.0,True,2.0,6,8 162,,
470,470,3266948965,12741,6612,0,60,1,0,33750.0,True,0.0,6,73 162,,
471,471,3267366303,12741,3483,0,61,3,1,40750.0,True,3.0,4,74 12 92,,
472,472,3267366303,12741,3484,0,61,2,0,40750.0,True,0.0,4,136 12 92,,
473,473,3267366303,12741,3485,0,61,1,1,40750.0,True,1.0,4,157 12 92,,
474,474,3267523518,12741,2862,0,62,2,1,33000.0,True,2.0,4,106 169 162 81,,
475,475,3267523518,12741,2863,0,62,0,1,33000.0,True,0.0,4,136 169 162 81,,
476,476,3267523518,12741,2864,0,62,1,1,33000.0,True,1.0,4,157 169 162 81,,
477,477,3267693110,12741,10716,0,63,0,1,32666.0,True,0.0,4,74 81 3,,
478,478,3267693110,12741,10718,0,63,1,0,32666.0,True,2.0,4,82 81 3,,
479,479,3267693110,12741,10717,0,63,2,0,32666.0,True,3.0,4,136 81 3,,
480,480,3267878343,12741,3117,0,64,1,0,32666.0,True,0.0,4,74 144 81,,
481,481,3267878343,12741,3118,0,64,3,0,32666.0,True,2.0,4,136 144 81,,
482,482,3267878343,12741,3119,0,64,1,0,32666.0,True,0.0,4,136 144 81,,
483,483,3268068203,12741,2908,0,65,2,1,26333.0,True,2.0,4,136 171 162 38,,
484,484,3268068203,12741,2909,0,65,0,0,26333.0,True,3.0,4,157 171 162 38,,
485,485,3268068203,12741,2907,0,65,1,1,26333.0,True,1.0,4,74 171 162 38,,
486,486,3268387671,12741,10217,1,66,-1,-1,0.0,False,,7,,19.0,concept
487,487,3577136075,12741,3852,1,67,-1,-1,0.0,False,,4,,161.0,solving question
488,488,3691080456,12741,3271,0,68,2,1,35000.0,True,2.0,4,113 126 29,,
489,489,3691080456,12741,3270,0,68,1,0,35000.0,True,0.0,4,106 126 29,,
490,490,3691080456,12741,3272,0,68,2,0,35000.0,True,1.0,4,157 126 29,,
491,491,3691334647,12741,3124,0,69,3,0,30333.0,True,2.0,4,161 12 92,,
492,492,3691334647,12741,3125,0,69,0,0,30333.0,True,3.0,4,157 12 92,,
493,493,3691334647,12741,3123,0,69,1,1,30333.0,True,1.0,4,74 12 92,,
494,494,3691532285,12741,2630,0,70,0,1,24333.0,True,0.0,4,82 144 162 92,,
495,495,3691532285,12741,2629,0,70,0,0,24333.0,True,1.0,4,106 144 162 92,,
496,496,3691532285,12741,2631,0,70,2,1,24333.0,True,2.0,4,136 144 162 92,,
497,497,3691718489,12741,2876,0,71,0,0,24333.0,True,1.0,4,82 12 29,,
498,498,3691718489,12741,2875,0,71,1,0,24333.0,True,2.0,4,136 12 29,,
499,499,3691718489,12741,2874,0,71,0,1,24333.0,True,0.0,4,106 12 29,,
500,500,3691979125,12741,3214,0,72,3,1,26666.0,True,3.0,4,82 67 81,,
501,501,3691979125,12741,3215,0,72,1,0,26666.0,True,2.0,4,113 67 81,,
502,502,3691979125,12741,3213,0,72,0,0,26666.0,True,1.0,4,74 67 81,,
503,503,3692361554,12741,10814,0,73,0,1,27333.0,True,0.0,6,27,,
504,504,3692361554,12741,10812,0,73,0,1,27333.0,True,0.0,6,95,,
505,505,3692361554,12741,10813,0,73,3,1,27333.0,True,3.0,6,116,,
506,506,3692361554,12741,10811,0,73,1,1,27333.0,True,1.0,6,53,,
507,507,3692566076,12741,6877,0,75,0,0,30000.0,True,2.0,6,96,,
508,508,3692566076,12741,6879,0,75,3,0,30000.0,True,2.0,6,27,,
509,509,3692566076,12741,6880,0,75,2,0,30000.0,True,0.0,6,73,,
510,510,3692566076,12741,6878,0,75,1,1,30000.0,True,1.0,6,65,,
511,511,3692819150,12741,10228,0,76,3,0,27250.0,True,0.0,6,79,,
512,512,3692819150,12741,10229,0,76,3,1,27250.0,True,3.0,6,151,,
513,513,3692819150,12741,10231,0,76,0,1,27250.0,True,0.0,6,1,,
514,514,3692819150,12741,10230,0,76,2,1,27250.0,True,2.0,6,27,,
515,515,3693051351,12741,6836,0,77,2,0,39750.0,True,3.0,6,27 162,,
516,516,3693051351,12741,6833,0,77,0,1,39750.0,True,0.0,6,147 162,,
517,517,3693051351,12741,6835,0,77,2,1,39750.0,True,2.0,6,173 162,,
518,518,3693051351,12741,6834,0,77,0,1,39750.0,True,0.0,6,179 162,,
519,519,3693635077,12741,7396,0,74,2,0,36750.0,True,1.0,7,39 160 16 35 122,,
520,520,3693635077,12741,7397,0,74,1,1,36750.0,True,1.0,7,18 160 16 35 122,,
521,521,3693635077,12741,7398,0,74,2,1,36750.0,True,2.0,7,97 160 16 35 122,,
522,522,3693635077,12741,7400,0,74,3,0,36750.0,True,1.0,7,145 160 16 35 122,,
523,523,3693635077,12741,7399,0,74,1,0,36750.0,True,0.0,7,97 160 16 35 122,,
524,524,3693937220,12741,7439,0,78,0,0,70600.0,True,2.0,7,37 153 21,,
525,525,3693937220,12741,7438,0,78,0,1,70600.0,True,0.0,7,97 37 21,,
526,526,3694377069,12741,7269,0,79,3,0,51000.0,True,1.0,7,39 16 35 117 122,,
527,527,3694377069,12741,7265,0,79,3,0,51000.0,True,2.0,7,145 16 35 117 122,,
528,528,3694377069,12741,7267,0,79,2,1,51000.0,True,2.0,7,18 16 35 117 122,,
529,529,3694377069,12741,7268,0,79,0,1,51000.0,True,0.0,7,97 16 35 117 122,,
530,530,3694377069,12741,7266,0,79,3,1,51000.0,True,3.0,7,118 16 35 117 122,,
531,531,3774666944,12741,3545,0,80,2,1,74600.0,True,2.0,4,82 171 81,,
532,532,3774666944,12741,3544,0,80,3,1,74600.0,True,3.0,4,136 171 81,,
533,533,3774666944,12741,3543,0,80,1,1,74600.0,True,1.0,4,74 171 81,,
534,534,3774862727,12741,3139,0,81,2,0,24333.0,True,0.0,4,113 67 92,,
535,535,3774862727,12741,3138,0,81,2,1,24333.0,True,2.0,4,106 67 92,,
536,536,3774862727,12741,3140,0,81,2,0,24333.0,True,0.0,4,157 67 92,,
537,537,3775123039,12741,2702,0,82,2,0,32666.0,True,1.0,4,136 126 81,,
538,538,3775123039,12741,2703,0,82,0,1,32666.0,True,0.0,4,157 126 81,,
539,539,3775123039,12741,2701,0,82,2,0,32666.0,True,3.0,4,74 126 81,,
540,540,3775389539,12741,10734,0,83,3,1,35666.0,True,3.0,4,74 92 3,,
541,541,3775389539,12741,10735,0,83,0,0,35666.0,True,2.0,4,113 92 3,,
542,542,3775389539,12741,10736,0,83,0,0,35666.0,True,1.0,4,82 92 3,,
543,543,3775627266,12741,2586,0,84,0,0,35000.0,True,3.0,4,161 144 162 38,,
544,544,3775627266,12741,2584,0,84,1,0,35000.0,True,3.0,4,136 144 162 38,,
545,545,3775627266,12741,2585,0,84,0,1,35000.0,True,0.0,4,136 144 162 38,,
546,546,3776292186,12741,7421,0,85,0,0,35000.0,True,2.0,7,76 42 46 135,,
547,547,3776292186,12741,7423,0,85,2,0,35000.0,True,3.0,7,39 42 46 135,,
548,548,3776292186,12741,7422,0,85,2,0,35000.0,True,1.0,7,97 42 46 135,,
549,549,3776292186,12741,7424,0,85,0,0,35000.0,True,1.0,7,145 42 46 135,,
550,550,3776292186,12741,7425,0,85,0,1,35000.0,True,0.0,7,118 42 46 135,,
551,551,3776712604,12741,7710,0,86,3,1,88000.0,True,3.0,7,118 185 87 139 122,,
552,552,3776712604,12741,7709,0,86,0,1,88000.0,True,0.0,7,118 185 87 139 122,,
553,553,3776712604,12741,7712,0,86,2,1,88000.0,True,2.0,7,97 185 87 139 122,,
554,554,3776712604,12741,7711,0,86,1,1,88000.0,True,1.0,7,97 185 87 139 122,,
555,555,3776712604,12741,7713,0,86,2,1,88000.0,True,2.0,7,97 185 87 139 122,,
556,556,3777188164,12741,7401,0,87,0,0,51800.0,True,1.0,7,39 0 146 11 122,,
557,557,3777188164,12741,7404,0,87,3,0,51800.0,True,0.0,7,18 0 146 11 122,,
558,558,3777188164,12741,7403,0,87,3,1,51800.0,True,3.0,7,145 0 146 11 122,,
559,559,3777188164,12741,7402,0,87,1,0,51800.0,True,0.0,7,97 0 146 11 122,,
560,560,3777188164,12741,7405,0,87,2,1,51800.0,True,2.0,7,97 0 146 11 122,,
561,561,3777499330,12741,18186,1,88,-1,-1,0.0,False,,4,,161.0,concept
562,562,3777604355,12741,3483,0,89,3,1,75400.0,True,3.0,4,74 12 92,,
563,563,3777604355,12741,3485,0,89,0,0,75400.0,True,1.0,4,157 12 92,,
564,564,3777604355,12741,3484,0,89,1,0,75400.0,True,0.0,4,136 12 92,,
565,565,3777719635,12741,10716,0,90,0,1,30000.0,True,0.0,4,74 81 3,,
566,566,3777719635,12741,10717,0,90,0,0,30000.0,True,3.0,4,136 81 3,,
567,567,3777719635,12741,10718,0,90,2,1,30000.0,True,2.0,4,82 81 3,,
568,568,3777826934,12741,3118,0,91,2,1,32000.0,True,2.0,4,136 144 81,,
569,569,3777826934,12741,3117,0,91,2,0,32000.0,True,0.0,4,74 144 81,,
570,570,3777826934,12741,3119,0,91,0,1,32000.0,True,0.0,4,136 144 81,,
571,571,3777979064,12741,2909,0,92,3,1,25000.0,True,3.0,4,157 171 162 38,,
572,572,3777979064,12741,2908,0,92,2,1,25000.0,True,2.0,4,136 171 162 38,,
573,573,3777979064,12741,2907,0,92,1,1,25000.0,True,1.0,4,74 171 162 38,,
574,574,3778125385,12741,3270,0,93,1,0,23666.0,True,0.0,4,106 126 29,,
575,575,3778125385,12741,3272,0,93,1,1,23666.0,True,1.0,4,157 126 29,,
576,576,3778125385,12741,3271,0,93,2,1,23666.0,True,2.0,4,113 126 29,,
577,577,4461666848,12741,10700,0,94,2,0,31666.0,True,0.0,4,82 81 3,,
578,578,4461666848,12741,10698,0,94,2,1,31666.0,True,2.0,4,106 81 3,,
579,579,4461666848,12741,10699,0,94,0,1,31666.0,True,0.0,4,136 81 3,,
580,580,4461969611,12741,2628,0,95,2,0,23000.0,True,1.0,4,157 144 92,,
581,581,4461969611,12741,2626,0,95,1,1,23000.0,True,1.0,4,74 144 92,,
582,582,4461969611,12741,2627,0,95,0,1,23000.0,True,0.0,4,82 144 92,,
583,583,4462167111,12741,10725,0,96,0,1,28666.0,True,0.0,4,106 92 3,,
584,584,4462167111,12741,10726,0,96,1,0,28666.0,True,3.0,4,74 92 3,,
585,585,4462167111,12741,10727,0,96,3,0,28666.0,True,1.0,4,82 92 3,,
586,586,4462362088,12741,3475,0,97,1,0,26666.0,True,0.0,4,74 171 162 92,,
587,587,4462362088,12741,3474,0,97,2,1,26666.0,True,2.0,4,74 171 162 92,,
588,588,4462362088,12741,3476,0,97,3,1,26666.0,True,3.0,4,82 171 162 92,,
589,589,4462599544,12741,10125,0,98,0,1,31000.0,True,0.0,4,82 169 92,,
590,590,4462599544,12741,10124,0,98,3,0,31000.0,True,2.0,4,106 169 92,,
591,591,4462599544,12741,10126,0,98,1,0,31000.0,True,0.0,4,82 169 92,,
592,592,4462916525,12741,11046,0,99,2,1,25333.0,True,2.0,6,53,,
593,593,4462916525,12741,11045,0,99,1,1,25333.0,True,1.0,6,27,,
594,594,4462916525,12741,11044,0,99,0,0,25333.0,True,1.0,6,116,,
595,595,4462916525,12741,11043,0,99,3,1,25333.0,True,3.0,6,25,,
596,596,4463214452,12741,6914,0,100,2,1,39000.0,True,2.0,6,159,,
597,597,4463214452,12741,6915,0,100,1,1,39000.0,True,1.0,6,27,,
598,598,4463214452,12741,6913,0,100,3,1,39000.0,True,3.0,6,96,,
599,599,4463214452,12741,6912,0,100,0,1,39000.0,True,0.0,6,173,,
600,600,4463435330,12741,11171,0,101,2,0,50500.0,True,0.0,6,27,,
601,601,4463435330,12741,11172,0,101,0,1,50500.0,True,0.0,6,166,,
602,602,4463435330,12741,11174,0,101,2,1,50500.0,True,2.0,6,1,,
603,603,4463435330,12741,11173,0,101,0,0,50500.0,True,3.0,6,175,,
604,604,4463636112,12741,10092,0,102,1,1,33250.0,True,1.0,6,27,,
605,605,4463636112,12741,10090,0,102,1,0,33250.0,True,3.0,6,8,,
606,606,4463636112,12741,10091,0,102,0,1,33250.0,True,0.0,6,53,,
607,607,4463636112,12741,10093,0,102,2,1,33250.0,True,2.0,6,80,,
608,608,4464214869,12741,7744,0,103,0,0,32750.0,True,3.0,7,97 0 146 63 122,,
609,609,4464214869,12741,7745,0,103,2,1,32750.0,True,2.0,7,118 0 146 63 122,,
610,610,4464214869,12741,7748,0,103,1,1,32750.0,True,1.0,7,97 0 146 63 122,,
611,611,4464214869,12741,7747,0,103,2,1,32750.0,True,2.0,7,97 0 146 63 122,,
612,612,4464214869,12741,7746,0,103,0,1,32750.0,True,0.0,7,97 0 146 63 122,,
613,613,4464556222,12741,7326,0,104,3,1,103400.0,True,3.0,7,39 160 16 35 122 162,,
614,614,4464556222,12741,7327,0,104,2,1,103400.0,True,2.0,7,145 160 16 35 122 162,,
615,615,4464556222,12741,7330,0,104,2,1,103400.0,True,2.0,7,97 160 16 35 122 162,,
616,616,4464556222,12741,7328,0,104,1,1,103400.0,True,1.0,7,97 160 16 35 122 162,,
617,617,4464556222,12741,7329,0,104,1,0,103400.0,True,0.0,7,97 160 16 35 122 162,,
618,618,4465043002,12741,11872,0,105,2,0,56600.0,True,3.0,7,145 117 0 135,,
619,619,4465043002,12741,11868,0,105,0,1,56600.0,True,0.0,7,118 117 0 135,,
620,620,4465043002,12741,11871,0,105,0,1,56600.0,True,0.0,7,117 0 135 165,,
621,621,4465043002,12741,11870,0,105,3,1,56600.0,True,3.0,7,117 0 135 165,,
622,622,4465043002,12741,11869,0,105,2,1,56600.0,True,2.0,7,145 117 0 135,,
623,623,4465486358,12741,22792,1,106,-1,-1,0.0,False,,4,,161.0,solving question
624,624,0,13134,3926,0,0,3,1,0.0,False,3.0,5,75,,
625,625,23840,13134,564,0,1,1,0,22000.0,False,0.0,2,148 32 81 29,,
626,626,46834,13134,3865,0,2,1,0,18000.0,False,2.0,5,55,,
627,627,64749,13134,4231,0,3,1,1,19000.0,False,1.0,5,89,,
628,628,113000,13134,3684,0,4,1,1,13000.0,False,1.0,5,55,,
629,629,183369,13134,3988,0,5,1,0,43000.0,False,2.0,5,166,,
630,630,218217,13134,3968,0,6,3,0,65000.0,False,2.0,5,1,,
631,631,297834,13134,5219,0,7,0,1,31000.0,False,0.0,5,156,,
632,632,327322,13134,4447,0,8,1,1,5000.0,True,1.0,5,47,,
633,633,367147,13134,6114,0,9,3,0,17000.0,True,0.0,5,167,,
634,634,431358,13134,8990,0,10,2,1,22000.0,True,2.0,5,53,,
635,635,481419,13134,4074,0,11,3,1,38000.0,True,3.0,5,179,,
636,636,523066,13134,5371,0,12,1,1,24000.0,True,1.0,5,125,,
637,637,737146,13134,6125,0,13,2,0,11000.0,True,1.0,5,108,,
638,638,819922,13134,9949,0,14,0,1,20000.0,True,0.0,5,53,,
639,639,879694,13134,6119,0,15,2,1,29000.0,True,2.0,5,54,,
640,640,970660,13134,6473,0,16,0,0,26000.0,True,1.0,5,48,,
641,641,1105802,13134,1191,0,17,3,1,48000.0,True,3.0,2,62 155 119 92 29,,
642,642,1133470,13134,381,0,18,0,0,20000.0,True,1.0,2,148 32 92 29,,
643,643,1164288,13134,199,0,19,3,1,18000.0,True,3.0,2,143 140 6 38 102,,
644,644,1195437,13134,10687,0,20,0,0,19000.0,True,1.0,2,62 137 142 81 92,,
645,645,1223012,13134,748,0,21,1,1,18000.0,True,1.0,2,143 141 92 29,,
646,646,1252587,13134,1027,0,22,0,1,17000.0,True,0.0,2,143 140 38 102,,
647,647,1285205,13134,541,0,23,3,1,18000.0,True,3.0,2,62 90 142 81 29,,
648,648,1319039,13134,294,0,24,3,1,18000.0,True,3.0,2,155 119 38 81,,
649,649,1353695,13134,692,0,25,1,1,16000.0,True,1.0,2,155 163 38 92,,
650,650,1389933,13134,1136,0,26,3,0,19000.0,True,0.0,2,137 88 38 92,,
651,651,71135628,13134,4427,0,27,3,0,20000.0,True,0.0,5,28,,
652,652,71180574,13134,9518,0,28,0,0,13000.0,True,2.0,5,53,,
653,653,71220537,13134,5324,0,29,3,1,9000.0,True,3.0,5,25,,
654,654,71259865,13134,4109,0,30,2,0,14000.0,True,3.0,5,52,,
